Title	Source	Date	Category	Group
Vietnam: una fábrica limpiaba preservativos usados para revenderlos | La policía confiscó aproximadament...	Página 12	Thu, 24 Sep 2020 18:51:16 GMT	Internacional	130
Chile reportó su mayor cifra de muertos por coronavirus desde finales de julio: 124 fallecidos	infobae	Thu, 24 Sep 2020 17:58:28 GMT	Internacional	131
Chile suma 124 nuevos fallecidos por COVID-19, la mayor cifra en dos meses	infobae	Thu, 24 Sep 2020 17:58:28 GMT	Internacional	131
Chile, complicadísimo: más 450 mil contagiados y 120 muertes en solo un día	MDZ Online	Thu, 24 Sep 2020 17:58:28 GMT	Internacional	131
Pese a las protestas, Alexandr Lukashenko prestó juramento en secreto para un sexto mandato presidencial en Bielorrusia	infobae	Wed, 23 Sep 2020 10:04:47 GMT	Internacional	132
Alberto Fernández ante la ONU: un llamado a la cooperación y la solidaridad para superar la crisis | El ...	Página 12	Tue, 22 Sep 2020 21:11:15 GMT	Internacional	133
Con un mensaje grabado, Alberto Fernández debuta ante la Asamblea General de la ONU	ámbito.com	Tue, 22 Sep 2020 21:11:15 GMT	Internacional	133
Una Asamblea General de la ONU virtual y pregrabada en plena crisis mundial	ámbito.com	Tue, 22 Sep 2020 21:11:15 GMT	Internacional	133
La deuda, el Papa y la vacuna contra el Covid-19, los ejes del primer discurso de Alberto al mundo	El Cronista Comercial	Tue, 22 Sep 2020 21:11:15 GMT	Internacional	133
El activista Joshua Wong fue detenido en Hong Kong acusado por reunión ilegal	infobae	Thu, 24 Sep 2020 10:49:17 GMT	Internacional	134
La policía deja en libertad al activista hongkonés Joshua Wong horas después de haberlo detenido	EL PAÍS	Thu, 24 Sep 2020 10:49:17 GMT	Internacional	134
La Unión Europea rechazó la detención de Joshua Wong en Hong Kong: “Mina nuestra confianza en China”	infobae	Thu, 24 Sep 2020 10:49:17 GMT	Internacional	134
Netanyahu, acusado de llevar maletas de ropa para lavar en la Casa Blanca	infobae	Thu, 24 Sep 2020 18:43:00 GMT	Internacional	135
EEUU.- Netanyahu lleva maletas con ropa sucia a la Casa Blanca por la lavandería gratis, según 'The Washington Post'	infobae	Thu, 24 Sep 2020 18:43:00 GMT	Internacional	135
Acusan a Netanyahu de aprovechar los viajes de Estado para lavar su ropa sucia	LA NACION	Thu, 24 Sep 2020 18:43:00 GMT	Internacional	135
Aseguran que el Primer Ministro de Israel lleva ropa sucia en sus viajes a la Casa Blanca por la lavandería gratis	TN - Todo Noticias	Thu, 24 Sep 2020 18:43:00 GMT	Internacional	135
El Pentágono prometió ayudar a Israel a mantener la superioridad militar en Medio Oriente	infobae	Wed, 23 Sep 2020 13:18:50 GMT	Internacional	136
Primer vuelo de Israel aterriza en Bahréin	infobae	Wed, 23 Sep 2020 13:18:50 GMT	Internacional	136
Un lado poco conocido de los acuerdos árabe-israelíes: avances en arqueología, seguridad alimentaria y espacio	infobae	Wed, 23 Sep 2020 13:18:50 GMT	Internacional	136
O.Próximo.- Una delegación de Israel viaja a Bahréin en la primera visita desde el acuerdo para normalizar relaciones	infobae	Wed, 23 Sep 2020 13:18:50 GMT	Internacional	136
Pentágono promete ayudar a Israel a mantener la superioridad militar	infobae	Wed, 23 Sep 2020 13:18:50 GMT	Internacional	136
Encontraron un factor climático que reduce la propagación del coronavirus	El Trece	Thu, 24 Sep 2020 15:24:00 GMT	Internacional	137
Descubrieron cuál es el factor climático que permite disminuir la propagación del coronavirus	Radio Mitre	Thu, 24 Sep 2020 15:24:00 GMT	Internacional	137
Coronavirus: detectan un factor climático determinante para la propagación de la enfermedad	Rosario3.com	Thu, 24 Sep 2020 15:24:00 GMT	Internacional	137
Detectan un factor climático que disminuye la propagación del coronavirus	DIARIO DE CUYO	Thu, 24 Sep 2020 15:24:00 GMT	Internacional	137
Identifican factor climático que reduce la propagación del virus: ¿Catamarca con el clima ideal?	El Ancasti Editorial	Thu, 24 Sep 2020 15:24:00 GMT	Internacional	137
Tirar a matar y prender fuego el cadáver: la estrategia de Corea del Norte para evitar que entre el	Clarín	Thu, 24 Sep 2020 12:50:18 GMT	Internacional	138
Seúl denunció que Corea del Norte ejecutó a un funcionario surcoreano en la frontera	infobae	Thu, 24 Sep 2020 12:50:18 GMT	Internacional	138
Seúl denuncia que Corea del Norte ejecutó y quemó a un funcionario surcoreano	EL PAÍS	Thu, 24 Sep 2020 12:50:18 GMT	Internacional	138
El nuevo primer ministro japonés desea mejorar las relaciones con Corea del Sur	infobae	Thu, 24 Sep 2020 12:50:18 GMT	Internacional	138
Corea del Sur denunció que Corea del Norte ejecutó y quemó a un funcionario surcoreano	Crónica 	Thu, 24 Sep 2020 12:50:18 GMT	Internacional	138
El Pantanal brasileño registra en septiembre los peores incendios de la historia	Télam	Thu, 24 Sep 2020 05:59:31 GMT	Internacional	139
El Pantanal brasileño registró en septiembre los peores incendios de la historia	Télam	Thu, 24 Sep 2020 05:59:31 GMT	Internacional	139
El Gobierno de Brasil envió a la Fuerza Nacional para combatir los incendios que devoran el Pantanal	infobae	Thu, 24 Sep 2020 05:59:31 GMT	Internacional	139
Pantanal tiene en septiembre mayor número mensual de incendios de la historia	infobae	Thu, 24 Sep 2020 05:59:31 GMT	Internacional	139
Desastre en Brasil: el Pantanal sufre un récord histórico de incendios	LA NACION	Thu, 24 Sep 2020 05:59:31 GMT	Internacional	139
FinCEN Files: grandes empresas argentinas quedaron bajo la lupa de la Unidad Antilavado de EEUU por operaciones financieras potencialmente sospechosas	infobae	Thu, 24 Sep 2020 18:45:00 GMT	Internacional	140
FinCEN files: EE.UU. investigó reportes sobre operaciones de grandes empresas argentinas	LA NACION	Thu, 24 Sep 2020 18:45:00 GMT	Internacional	140
Estas son las empresas argentinas investigadas por el Gobierno de Estados Unidos	MDZ Online	Thu, 24 Sep 2020 18:45:00 GMT	Internacional	140
Grandes empresas argentinas quedaron en la mira de EE.UU. por operaciones millonarias	Perfil.com	Thu, 24 Sep 2020 18:45:00 GMT	Internacional	140
Duro ataque de la oposición a Boris Johnson por su política contra el coronavirus en Gran Bretaña	Clarín	Tue, 22 Sep 2020 22:55:20 GMT	Internacional	141
Gran Bretaña no descarta volver a una cuarentena total por el coronavirus	Crónica 	Tue, 22 Sep 2020 22:55:20 GMT	Internacional	141
Boris Johnson anunció restricciones por seis meses por el coronavirus | El primer ministro británico tuv...	Página 12	Tue, 22 Sep 2020 22:55:20 GMT	Internacional	141
Ante nuevos rebrotes, el Reino Unido impone más restricciones	MDZ Online	Tue, 22 Sep 2020 22:55:20 GMT	Internacional	141
El Reino Unido podría volver a una cuarentena total	La Capital de Mar del Plata	Tue, 22 Sep 2020 22:55:20 GMT	Internacional	141
Donald Trump amenaza con bloquear el acuerdo por TikTok: pide "control total" de EE.UU. y que China quede sin	Clarín	Tue, 22 Sep 2020 19:55:15 GMT	Internacional	142
China no aceptará un "acuerdo desigual" en TikTok Global, según el diario oficial	infobae	Tue, 22 Sep 2020 19:55:15 GMT	Internacional	142
China, en pie de guerra por el intento estadounidense de adueñarse de TikTok	Crónica 	Tue, 22 Sep 2020 19:55:15 GMT	Internacional	142
Trump vuelve a amenazar a TikTok y reclama “control total” para las empresas estadounidenses | Tras el a...	Página 12	Tue, 22 Sep 2020 19:55:15 GMT	Internacional	142
Donald Trump ahora aprueba el uso de TikTok en Estados Unidos	Minutouno.com	Tue, 22 Sep 2020 19:55:15 GMT	Internacional	142
Ponen a la venta por 20 millones de dólares a la Isla Guafo, considerada un territorio ancestral mapuche...	Página 12	Thu, 24 Sep 2020 15:45:44 GMT	Internacional	143
Estados Unidos aseguró que “en algún momento” las sanciones contra el régimen de Cuba “no serán necesarias”	infobae	Thu, 24 Sep 2020 00:07:38 GMT	Internacional	144
Elecciones en EE.UU.: Trump sanciona el ron y los cigarros cubanos para ganarse el voto latino	LA NACION	Thu, 24 Sep 2020 00:07:38 GMT	Internacional	144
Trump impone nuevas sanciones contra Cuba y asesta un duro golpe a su sector turístico	ámbito.com	Thu, 24 Sep 2020 00:07:38 GMT	Internacional	144
Trump prohíbe alojarse en hoteles de Cuba y comprarle ron o tabaco	Diario El Dia	Thu, 24 Sep 2020 00:07:38 GMT	Internacional	144
Estados Unidos impuso nuevas sanciones al régimen de Cuba que afectan al sector turístico y sus exportaciones	infobae América	Thu, 24 Sep 2020 00:07:38 GMT	Internacional	144
Evacúan la Torre Eiffel por una amenaza de bomba	FILO	Wed, 23 Sep 2020 13:20:17 GMT	Internacional	145
Alarma en París: cerraron la Torre Eiffel por una amenaza de bomba	Clarín	Wed, 23 Sep 2020 13:20:17 GMT	Internacional	145
Alarma en París: evacuan la Torre Eiffel ante una posible amenaza de bomba	LA NACION	Wed, 23 Sep 2020 13:20:17 GMT	Internacional	145
Una amenaza de bomba hizo cerrar la Torre Eiffel durante dos horas	Perfil.com	Wed, 23 Sep 2020 13:20:17 GMT	Internacional	145
Susto en París: evacuaron la Torre Eiffel por una amenaza de bomba	La Capital de Mar del Plata	Wed, 23 Sep 2020 13:20:17 GMT	Internacional	145
Quién es Pascal Nadaud, el ex seleccionado de rugby que ha conquistado a la audiencia de Exatlón	infobae	Thu, 24 Sep 2020 16:24:46 GMT	Internacional	146
Brote de virus en Argentina se dispara y contrasta con la región	infobae	Thu, 24 Sep 2020 17:20:23 GMT	Internacional	147
Se dispara el brote del virus en la Argentina y contrasta con la región	Perfil.com	Thu, 24 Sep 2020 17:20:23 GMT	Internacional	147
Merkel reclama ante la ONU una reforma del Consejo de Seguridad	infobae	Wed, 23 Sep 2020 20:59:15 GMT	Internacional	148
Cuatro países reclaman ser miembros permanentes del Consejo de Seguridad	MDZ Online	Wed, 23 Sep 2020 20:59:15 GMT	Internacional	148
El acero inoxidable se fabricó por primera vez mil años antes de lo que se creía | Hasta ahora se creía ...	Página 12	Thu, 24 Sep 2020 14:43:48 GMT	Internacional	149
FinCEN Files: el detrás de escena de la investigación, en primera persona	infobae	Thu, 24 Sep 2020 20:21:16 GMT	Internacional	150
Los grandes bancos caen en Bolsa tras informe de investigación sobre blanqueo	infobae	Thu, 24 Sep 2020 20:21:16 GMT	Internacional	150
FinCEN Files: Néstor Ramos, el eslabón común entre Báez y un clan en Venezuela	Perfil.com	Thu, 24 Sep 2020 20:21:16 GMT	Internacional	150
FinCEN Files: 4 grandes bancos utilizados por oligarcas, corruptos y criminales para mover dinero sucio	MDZ Online	Thu, 24 Sep 2020 20:21:16 GMT	Internacional	150
Emilia Delfino: "El lavado de dinero puede provocar hasta la muerte"	Perfil.com	Thu, 24 Sep 2020 20:21:16 GMT	Internacional	150
Coronavirus: Rusia registrará una segunda vacuna contra la Covid el 15 de octubre	Clarín	Thu, 24 Sep 2020 13:45:53 GMT	Internacional	151
Rusia registrará la segunda vacuna contra el coronavirus para el 15 de octubre	infobae	Thu, 24 Sep 2020 13:45:53 GMT	Internacional	151
En alerta por una posible segunda ola de coronavirus, Rusia prueba una de sus vacunas en grupos de riesgo	Crónica 	Thu, 24 Sep 2020 13:45:53 GMT	Internacional	151
Coronavirus: la vacuna rusa comenzó a ser probada en grupos de riesgo | Lo confirmó el CEO del Fondo de ...	Página 12	Thu, 24 Sep 2020 13:45:53 GMT	Internacional	151
En etapa de ensayo, la vacuna rusa ya se aplicó a los ancianos	Perfil.com	Thu, 24 Sep 2020 13:45:53 GMT	Internacional	151
Macron afirma que Francia y sus aliados europeos no aceptarán las sanciones contra Irán	Télam	Wed, 23 Sep 2020 19:47:48 GMT	Internacional	152
El rey saudí se estrena en la Asamblea General de la ONU cargando contra Irán	infobae	Wed, 23 Sep 2020 19:47:48 GMT	Internacional	152
Irán dice en la ONU que el próximo presidente de EEUU tendrá que "ceder" ante sus demandas	infobae	Wed, 23 Sep 2020 19:47:48 GMT	Internacional	152
Para Europa, las sanciones contra Irán carecen de valor jurídico | EE.UU. proclamó unilateralmente la r...	Página 12	Wed, 23 Sep 2020 19:47:48 GMT	Internacional	152
Rusia desafía las amenazas de Trump y planea vender armas a Irán	ámbito.com	Wed, 23 Sep 2020 19:47:48 GMT	Internacional	152
Avifavir, el fármaco contra el coronavirus que enviará Rusia a Argentina y varios países de Latinoamérica	Minutouno.com	Thu, 24 Sep 2020 15:20:25 GMT	Internacional	153
Donald Trump prohibió los cursos sobre racismo o discriminación sexual en el Ejército	infobae	Wed, 23 Sep 2020 11:08:52 GMT	Internacional	154
Estados Unidos superó la barrera de los 200 mil muertos por coronavirus | Un estudio indica que a fin de...	Página 12	Wed, 23 Sep 2020 11:08:52 GMT	Internacional	154
La reacción de Trump cuando EE.UU. llegó a los 200 mil muertos por coronavirus: "Es una pena"	El Destape	Wed, 23 Sep 2020 11:08:52 GMT	Internacional	154
Estados Unidos es el primer país del mundo con más de 200.000 muertos por coronavirus	La Capital	Wed, 23 Sep 2020 11:08:52 GMT	Internacional	154
Coronavirus en Estados Unidos: superan las 200 muertes y estiman que se duplicará la cantidad de fallecidos	Minutouno.com	Wed, 23 Sep 2020 11:08:52 GMT	Internacional	154
Emigraron en 2002 a España y dan su veredicto: “No es el paraíso, pero si trabajás podés ahorrar”	infobae	Thu, 24 Sep 2020 12:15:15 GMT	Internacional	155
"Covid persistente" en España: el misterio de miles de personas que llevan meses con síntomas de coronavirus	Clarín	Thu, 24 Sep 2020 15:00:10 GMT	Internacional	156
El misterio del 'covid persistente': vivir con síntomas pese a curarse	MDZ Online	Thu, 24 Sep 2020 15:00:10 GMT	Internacional	156
Gran noticia para Chile en la lucha contra la pandemia de coronavirus	MDZ Online	Wed, 23 Sep 2020 18:04:25 GMT	Internacional	157
Chile y Colombia se suman a la distribución de vacunas	Diario El Sol Mendoza	Wed, 23 Sep 2020 18:04:25 GMT	Internacional	157
Coronavirus: Chile anunció acuerdos para vacunar al 80% de la población	El Cronista Comercial	Wed, 23 Sep 2020 18:04:25 GMT	Internacional	157
Fotos satelitales desmienten al régimen chino: revelaron que construyó casi 400 campos de confinamiento para la minoría uigur en Xinjiang	infobae	Thu, 24 Sep 2020 11:15:52 GMT	Internacional	158
China rechaza la acusación de "trabajo forzado" en Xinjiang	infobae	Thu, 24 Sep 2020 11:15:52 GMT	Internacional	158
Represión en China: una investigación revela que hay 380 centros de detención para minorías	LA NACION	Thu, 24 Sep 2020 11:15:52 GMT	Internacional	158
Denuncian la construcción de 380 campos de concentración en China	MDZ Online	Thu, 24 Sep 2020 11:15:52 GMT	Internacional	158
Descubrió que la engañó con su mejor amiga y le organizó una fiesta para "escracharlo" en público	Crónica 	Wed, 23 Sep 2020 21:40:10 GMT	Internacional	159
Vladimir Putin fue nominado al premio Nobel de la Paz: los tres motivos que dio el hombre que lo postuló	infobae	Thu, 24 Sep 2020 13:15:45 GMT	Internacional	160
Proponen a Putin para el premio Nobel de la Paz de 2021	infobae	Thu, 24 Sep 2020 13:15:45 GMT	Internacional	160
Como Trump, Putin también es candidato al Nobel de la Paz | Lo nominó el escritor ruso Serguéi Komkov	Página 12	Thu, 24 Sep 2020 13:15:45 GMT	Internacional	160
Nominaron a Vladimir Putin al Premio Nobel de la Paz	Radio Mitre	Thu, 24 Sep 2020 13:15:45 GMT	Internacional	160
Proponen a Vladimir Putin para el premio Nobel de la Paz de 2021	TN - Todo Noticias	Thu, 24 Sep 2020 13:15:45 GMT	Internacional	160
Los protectores faciales plásticos demuestran poca eficacia para contener una tos o un estornudo	infobae	Thu, 24 Sep 2020 05:03:50 GMT	Internacional	161
Perú dispondrá de vacunas contra el coronavirus para 11 millones de personas	Télam	Tue, 22 Sep 2020 23:09:59 GMT	Internacional	162
Chile firmó nuevos acuerdos para dotarse de millones de vacunas contra el coronavirus	infobae	Tue, 22 Sep 2020 23:09:59 GMT	Internacional	162
México formalizará esta semana acuerdo con Covax para acceder a vacunas contra COVID-19	infobae	Tue, 22 Sep 2020 23:09:59 GMT	Internacional	162
La advertencia de la OMS: "Debemos prepararnos para la próxima pandemia"	Crónica 	Tue, 22 Sep 2020 23:09:59 GMT	Internacional	162
La OMS busca conseguir dos mil millones de vacunas	Diario El Dia	Tue, 22 Sep 2020 23:09:59 GMT	Internacional	162
Proyectan corredores sanitarios en Europa para eludir al coronavirus	MDZ Online	Wed, 23 Sep 2020 20:58:51 GMT	Internacional	163
Descubrieron un insólito motivo que dejaba sin conexión a internet a un pueblo	FILO	Wed, 23 Sep 2020 15:38:30 GMT	Internacional	164
Un televisor viejo dejó a todo un pueblo sin Internet | La banda ancha tuvo cortes durante un año y medio	Página 12	Wed, 23 Sep 2020 15:38:30 GMT	Internacional	164
Apagaron un televisor viejo y arreglaron los problemas de Internet en un pueblo	TN - Todo Noticias	Wed, 23 Sep 2020 15:38:30 GMT	Internacional	164
Insólito: un televisor viejo, el culpable de que un pueblo entero sufriera cortes de banda ancha por 18 meses	La Voz del Interior	Wed, 23 Sep 2020 15:38:30 GMT	Internacional	164
¿Por qué se quedaba sin internet todo un pueblo a la misma hora?	Diario El Sol Mendoza	Wed, 23 Sep 2020 15:38:30 GMT	Internacional	164
Superan los 13.000 casos diarios e imponen restricciones en París y otras ciudades	Télam	Wed, 23 Sep 2020 21:58:00 GMT	Internacional	165
París y otras ciudades de Francia, en "alerta reforzada" y con nuevas restricciones por el coronavirus	Clarín	Wed, 23 Sep 2020 21:58:00 GMT	Internacional	165
Francia superó otra vez los 13 mil casos de Covid-19: París y diez ciudades entran en \"alerta reforzada\"	ámbito.com	Wed, 23 Sep 2020 21:58:00 GMT	Internacional	165
Francia impone restricciones tras 13.000 casos diarios de coronavirus	Diario Río Negro	Wed, 23 Sep 2020 21:58:00 GMT	Internacional	165
Arabia Saudí reclama en la ONU una posición firme global contra el régimen de Irán	EL PAÍS	Wed, 23 Sep 2020 17:35:00 GMT	Internacional	166
Irán.- Arabia Saudí pide "una posición internacional firme" para que Irán no se haga con armas nucleares	infobae	Wed, 23 Sep 2020 17:35:00 GMT	Internacional	166
