Depto	Partido	Circuito	Mesa	Votos
San Vicente	CELESTE Y BLANCA U	0924	50	94
San Vicente	CAMBIANDO JUNTOS	0924	51	87
San Vicente	CELESTE Y BLANCA U	0924	51	84
San Vicente	CAMBIANDO JUNTOS	0924	52	77
San Vicente	CELESTE Y BLANCA U	0924	52	75
San Vicente	CAMBIANDO JUNTOS	0924	53	79
San Vicente	CELESTE Y BLANCA U	0924	53	81
San Vicente	CAMBIANDO JUNTOS	0924	54	77
San Vicente	CELESTE Y BLANCA U	0924	54	89
San Vicente	CAMBIANDO JUNTOS	0924	55	84
San Vicente	CELESTE Y BLANCA U	0924	55	83
San Vicente	CAMBIANDO JUNTOS	0924	56	80
San Vicente	CELESTE Y BLANCA U	0924	56	79
San Vicente	CAMBIANDO JUNTOS	0924	57	73
San Vicente	CELESTE Y BLANCA U	0924	57	89
San Vicente	CAMBIANDO JUNTOS	0924	58	92
San Vicente	CELESTE Y BLANCA U	0924	58	58
San Vicente	CAMBIANDO JUNTOS	0924	59	65
San Vicente	CELESTE Y BLANCA U	0924	59	81
San Vicente	CAMBIANDO JUNTOS	0924	60	102
San Vicente	CELESTE Y BLANCA U	0924	60	54
San Vicente	CAMBIANDO JUNTOS	0924	61	68
San Vicente	CELESTE Y BLANCA U	0924	61	89
San Vicente	CAMBIANDO JUNTOS	0924	62	83
San Vicente	CELESTE Y BLANCA U	0924	62	74
San Vicente	CAMBIANDO JUNTOS	0924	63	63
San Vicente	CELESTE Y BLANCA U	0924	63	103
San Vicente	CAMBIANDO JUNTOS	0924	64	62
San Vicente	CELESTE Y BLANCA U	0924	64	84
San Vicente	CAMBIANDO JUNTOS	0924	65	93
San Vicente	CELESTE Y BLANCA U	0924	65	70
San Vicente	CAMBIANDO JUNTOS	0924	66	56
San Vicente	CELESTE Y BLANCA U	0924	66	59
San Vicente	CAMBIANDO JUNTOS	0925	67	0
San Vicente	CELESTE Y BLANCA U	0925	67	0
San Vicente	CAMBIANDO JUNTOS	0925	68	0
San Vicente	CELESTE Y BLANCA U	0925	68	0
San Vicente	CAMBIANDO JUNTOS	0925	69	0
San Vicente	CELESTE Y BLANCA U	0925	69	0
San Vicente	CAMBIANDO JUNTOS	0925	70	56
San Vicente	CELESTE Y BLANCA U	0925	70	99
San Vicente	CAMBIANDO JUNTOS	0925	71	0
San Vicente	CELESTE Y BLANCA U	0925	71	0
San Vicente	CAMBIANDO JUNTOS	0925	72	0
San Vicente	CELESTE Y BLANCA U	0925	72	0
San Vicente	CAMBIANDO JUNTOS	0925	73	0
San Vicente	CELESTE Y BLANCA U	0925	73	0
San Vicente	CAMBIANDO JUNTOS	0925	74	0
San Vicente	CELESTE Y BLANCA U	0925	74	0
San Vicente	CAMBIANDO JUNTOS	0925	75	0
San Vicente	CELESTE Y BLANCA U	0925	75	0
San Vicente	CAMBIANDO JUNTOS	0925	76	0
San Vicente	CELESTE Y BLANCA U	0925	76	0
San Vicente	CAMBIANDO JUNTOS	0925	77	0
San Vicente	CELESTE Y BLANCA U	0925	77	0
San Vicente	CAMBIANDO JUNTOS	0925	78	49
San Vicente	CELESTE Y BLANCA U	0925	78	113
San Vicente	CAMBIANDO JUNTOS	0925	79	67
San Vicente	CELESTE Y BLANCA U	0925	79	108
San Vicente	CAMBIANDO JUNTOS	0925	80	38
San Vicente	CELESTE Y BLANCA U	0925	80	96
San Vicente	CAMBIANDO JUNTOS	0925	81	49
San Vicente	CELESTE Y BLANCA U	0925	81	117
San Vicente	CAMBIANDO JUNTOS	0925	82	48
San Vicente	CELESTE Y BLANCA U	0925	82	103
San Vicente	CAMBIANDO JUNTOS	0925	83	69
San Vicente	CELESTE Y BLANCA U	0925	83	104
San Vicente	CAMBIANDO JUNTOS	0925	84	0
San Vicente	CELESTE Y BLANCA U	0925	84	87
San Vicente	CAMBIANDO JUNTOS	0925	85	61
San Vicente	CELESTE Y BLANCA U	0925	85	97
San Vicente	CAMBIANDO JUNTOS	0925	86	64
San Vicente	CELESTE Y BLANCA U	0925	86	107
San Vicente	CAMBIANDO JUNTOS	0925	87	78
San Vicente	CELESTE Y BLANCA U	0925	87	102
San Vicente	CAMBIANDO JUNTOS	0925	88	54
San Vicente	CELESTE Y BLANCA U	0925	88	110
San Vicente	CAMBIANDO JUNTOS	0925	89	69
San Vicente	CELESTE Y BLANCA U	0925	89	101
San Vicente	CAMBIANDO JUNTOS	0925	90	47
San Vicente	CELESTE Y BLANCA U	0925	90	104
San Vicente	CAMBIANDO JUNTOS	0925	91	71
San Vicente	CELESTE Y BLANCA U	0925	91	77
San Vicente	CAMBIANDO JUNTOS	0925	92	58
San Vicente	CELESTE Y BLANCA U	0925	92	96
San Vicente	CAMBIANDO JUNTOS	0925	93	62
San Vicente	CELESTE Y BLANCA U	0925	93	101
San Vicente	CAMBIANDO JUNTOS	0925	94	71
San Vicente	CELESTE Y BLANCA U	0925	94	94
San Vicente	CAMBIANDO JUNTOS	0925	95	61
San Vicente	CELESTE Y BLANCA U	0925	95	84
San Vicente	CAMBIANDO JUNTOS	0925	96	57
San Vicente	CELESTE Y BLANCA U	0925	96	102
San Vicente	CAMBIANDO JUNTOS	0925	97	65
San Vicente	CELESTE Y BLANCA U	0925	97	128
San Vicente	CAMBIANDO JUNTOS	0925	98	50
San Vicente	CELESTE Y BLANCA U	0925	98	117
San Vicente	CAMBIANDO JUNTOS	0925	99	45
San Vicente	CELESTE Y BLANCA U	0925	99	117
San Vicente	CAMBIANDO JUNTOS	0925	100	54
San Vicente	CELESTE Y BLANCA U	0925	100	0
San Vicente	CAMBIANDO JUNTOS	0925	101	85
San Vicente	CELESTE Y BLANCA U	0925	101	78
San Vicente	CAMBIANDO JUNTOS	0925	102	62
San Vicente	CELESTE Y BLANCA U	0925	102	86
San Vicente	CAMBIANDO JUNTOS	0925	103	37
San Vicente	CELESTE Y BLANCA U	0925	103	134
San Vicente	CAMBIANDO JUNTOS	0925	104	57
San Vicente	CELESTE Y BLANCA U	0925	104	95
San Vicente	CAMBIANDO JUNTOS	0925	105	63
San Vicente	CELESTE Y BLANCA U	0925	105	89
San Vicente	CAMBIANDO JUNTOS	0925	106	0
San Vicente	CELESTE Y BLANCA U	0925	106	0
San Vicente	CAMBIANDO JUNTOS	0925	107	58
San Vicente	CELESTE Y BLANCA U	0925	107	96
San Vicente	CAMBIANDO JUNTOS	0925	108	68
San Vicente	CELESTE Y BLANCA U	0925	108	83
San Vicente	CAMBIANDO JUNTOS	0925	109	64
San Vicente	CELESTE Y BLANCA U	0925	109	97
San Vicente	CAMBIANDO JUNTOS	0925	110	84
San Vicente	CELESTE Y BLANCA U	0925	110	77
San Vicente	CAMBIANDO JUNTOS	0925	111	78
San Vicente	CELESTE Y BLANCA U	0925	111	90
San Vicente	CAMBIANDO JUNTOS	0925	112	51
San Vicente	CELESTE Y BLANCA U	0925	112	125
San Vicente	CAMBIANDO JUNTOS	0925	113	60
San Vicente	CELESTE Y BLANCA U	0925	113	106
San Vicente	CAMBIANDO JUNTOS	0925	114	56
San Vicente	CELESTE Y BLANCA U	0925	114	90
San Vicente	CAMBIANDO JUNTOS	0925	115	52
San Vicente	CELESTE Y BLANCA U	0925	115	108
San Vicente	CAMBIANDO JUNTOS	0925	116	71
San Vicente	CELESTE Y BLANCA U	0925	116	86
San Vicente	CAMBIANDO JUNTOS	0925	117	66
San Vicente	CELESTE Y BLANCA U	0925	117	104
San Vicente	CAMBIANDO JUNTOS	0925	118	71
San Vicente	CELESTE Y BLANCA U	0925	118	98
San Vicente	CAMBIANDO JUNTOS	0925	119	54
San Vicente	CELESTE Y BLANCA U	0925	119	118
San Vicente	CAMBIANDO JUNTOS	0925	120	48
San Vicente	CELESTE Y BLANCA U	0925	120	140
San Vicente	CAMBIANDO JUNTOS	0925	121	60
San Vicente	CELESTE Y BLANCA U	0925	121	83
San Vicente	CAMBIANDO JUNTOS	0925	122	50
San Vicente	CELESTE Y BLANCA U	0925	122	103
San Vicente	CAMBIANDO JUNTOS	0925	123	59
San Vicente	CELESTE Y BLANCA U	0925	123	106
San Vicente	CAMBIANDO JUNTOS	0925	124	56
San Vicente	CELESTE Y BLANCA U	0925	124	98
San Vicente	CAMBIANDO JUNTOS	0925	125	86
San Vicente	CELESTE Y BLANCA U	0925	125	94
San Vicente	CAMBIANDO JUNTOS	0925	126	49
San Vicente	CELESTE Y BLANCA U	0925	126	114
San Vicente	CAMBIANDO JUNTOS	0925	127	50
San Vicente	CELESTE Y BLANCA U	0925	127	119
San Vicente	CAMBIANDO JUNTOS	0925	128	58
San Vicente	CELESTE Y BLANCA U	0925	128	105
San Vicente	CAMBIANDO JUNTOS	0925	129	60
San Vicente	CELESTE Y BLANCA U	0925	129	86
San Vicente	CAMBIANDO JUNTOS	0925	130	42
San Vicente	CELESTE Y BLANCA U	0925	130	93
San Vicente	CAMBIANDO JUNTOS	0925	131	55
San Vicente	CELESTE Y BLANCA U	0925	131	93
San Vicente	CAMBIANDO JUNTOS	0925	132	0
San Vicente	CELESTE Y BLANCA U	0925	132	0
San Vicente	CAMBIANDO JUNTOS	0925	133	0
San Vicente	CELESTE Y BLANCA U	0925	133	0
San Vicente	CAMBIANDO JUNTOS	0925	134	53
San Vicente	CELESTE Y BLANCA U	0925	134	101
San Vicente	CAMBIANDO JUNTOS	0925	135	68
San Vicente	CELESTE Y BLANCA U	0925	135	97
San Vicente	CAMBIANDO JUNTOS	0925	136	66
San Vicente	CELESTE Y BLANCA U	0925	136	106
San Vicente	CAMBIANDO JUNTOS	0925	137	46
San Vicente	CELESTE Y BLANCA U	0925	137	97
San Vicente	CAMBIANDO JUNTOS	0925	138	0
San Vicente	CELESTE Y BLANCA U	0925	138	0
San Vicente	CAMBIANDO JUNTOS	0925	139	66
San Vicente	CELESTE Y BLANCA U	0925	139	92
San Vicente	CAMBIANDO JUNTOS	0925	140	63
San Vicente	CELESTE Y BLANCA U	0925	140	127
San Vicente	CAMBIANDO JUNTOS	0925	141	59
San Vicente	CELESTE Y BLANCA U	0925	141	109
San Vicente	CAMBIANDO JUNTOS	0925	142	0
San Vicente	CELESTE Y BLANCA U	0925	142	0
San Vicente	CAMBIANDO JUNTOS	0925	143	62
San Vicente	CELESTE Y BLANCA U	0925	143	107
San Vicente	CAMBIANDO JUNTOS	0925	144	70
San Vicente	CELESTE Y BLANCA U	0925	144	99
San Vicente	CAMBIANDO JUNTOS	0925	145	44
San Vicente	CELESTE Y BLANCA U	0925	145	62
San Vicente	CAMBIANDO JUNTOS	0926	146	61
San Vicente	CELESTE Y BLANCA U	0926	146	103
San Vicente	CAMBIANDO JUNTOS	0926	147	54
San Vicente	CELESTE Y BLANCA U	0926	147	109
San Vicente	CAMBIANDO JUNTOS	0926	148	68
San Vicente	CELESTE Y BLANCA U	0926	148	101
San Vicente	CAMBIANDO JUNTOS	0926	149	67
San Vicente	CELESTE Y BLANCA U	0926	149	82
San Vicente	CAMBIANDO JUNTOS	0926	150	55
San Vicente	CELESTE Y BLANCA U	0926	150	107
San Vicente	CAMBIANDO JUNTOS	0926	151	72
San Vicente	CELESTE Y BLANCA U	0926	151	96
San Vicente	CAMBIANDO JUNTOS	0926	152	24
San Vicente	CELESTE Y BLANCA U	0926	152	55
San Vicente	CAMBIANDO JUNTOS	0927	153	5
San Vicente	CELESTE Y BLANCA U	0927	153	3
Suipacha	CAMBIANDO JUNTOS	0929	1	103
Suipacha	CELESTE Y BLANCA U	0929	1	87
Suipacha	CAMBIANDO JUNTOS	0929	2	133
Suipacha	CELESTE Y BLANCA U	0929	2	68
Suipacha	CAMBIANDO JUNTOS	0929	3	121
Suipacha	CELESTE Y BLANCA U	0929	3	73
Suipacha	CAMBIANDO JUNTOS	0929	4	125
Suipacha	CELESTE Y BLANCA U	0929	4	76
Suipacha	CAMBIANDO JUNTOS	0929	5	119
Suipacha	CELESTE Y BLANCA U	0929	5	76
Suipacha	CAMBIANDO JUNTOS	0929	6	105
Suipacha	CELESTE Y BLANCA U	0929	6	99
Suipacha	CAMBIANDO JUNTOS	0929	7	90
Suipacha	CELESTE Y BLANCA U	0929	7	103
Suipacha	CAMBIANDO JUNTOS	0929	8	118
Suipacha	CELESTE Y BLANCA U	0929	8	91
Suipacha	CAMBIANDO JUNTOS	0929	9	111
Suipacha	CELESTE Y BLANCA U	0929	9	74
Suipacha	CAMBIANDO JUNTOS	0929	10	0
Suipacha	CELESTE Y BLANCA U	0929	10	60
Suipacha	CAMBIANDO JUNTOS	0929	11	77
Suipacha	CELESTE Y BLANCA U	0929	11	97
Suipacha	CAMBIANDO JUNTOS	0929	12	121
Suipacha	CELESTE Y BLANCA U	0929	12	95
Suipacha	CAMBIANDO JUNTOS	0929	13	108
Suipacha	CELESTE Y BLANCA U	0929	13	72
Suipacha	CAMBIANDO JUNTOS	0929	14	88
Suipacha	CELESTE Y BLANCA U	0929	14	103
Suipacha	CAMBIANDO JUNTOS	0929	15	109
Suipacha	CELESTE Y BLANCA U	0929	15	98
Suipacha	CAMBIANDO JUNTOS	0929	16	118
Suipacha	CELESTE Y BLANCA U	0929	16	70
Suipacha	CAMBIANDO JUNTOS	0929	17	0
Suipacha	CELESTE Y BLANCA U	0929	17	0
Suipacha	CAMBIANDO JUNTOS	0929	18	114
Suipacha	CELESTE Y BLANCA U	0929	18	81
Suipacha	CAMBIANDO JUNTOS	0929	19	119
Suipacha	CELESTE Y BLANCA U	0929	19	65
Suipacha	CAMBIANDO JUNTOS	0929	20	76
Suipacha	CELESTE Y BLANCA U	0929	20	104
Suipacha	CAMBIANDO JUNTOS	0929	21	131
Suipacha	CELESTE Y BLANCA U	0929	21	70
Suipacha	CAMBIANDO JUNTOS	0929	22	77
Suipacha	CELESTE Y BLANCA U	0929	22	112
Suipacha	CAMBIANDO JUNTOS	0929	23	106
Suipacha	CELESTE Y BLANCA U	0929	23	77
Suipacha	CAMBIANDO JUNTOS	0929	24	70
Suipacha	CELESTE Y BLANCA U	0929	24	56
Suipacha	CAMBIANDO JUNTOS	0929A	25	39
Suipacha	CELESTE Y BLANCA U	0929A	25	12
Suipacha	CAMBIANDO JUNTOS	0930	26	27
Suipacha	CELESTE Y BLANCA U	0930	26	18
Suipacha	CAMBIANDO JUNTOS	0931	27	106
Suipacha	CELESTE Y BLANCA U	0931	27	65
Suipacha	CAMBIANDO JUNTOS	0931	28	54
Suipacha	CELESTE Y BLANCA U	0931	28	54
Suipacha	CAMBIANDO JUNTOS	0931	29	41
Suipacha	CELESTE Y BLANCA U	0931	29	53
Tandil	CAMBIANDO JUNTOS	0933	1	131
Tandil	CELESTE Y BLANCA U	0933	1	58
Tandil	CAMBIANDO JUNTOS	0933	2	69
Tandil	CELESTE Y BLANCA U	0933	2	102
Tandil	CAMBIANDO JUNTOS	0933	3	105
Tandil	CELESTE Y BLANCA U	0933	3	64
Tandil	CAMBIANDO JUNTOS	0933	4	108
Tandil	CELESTE Y BLANCA U	0933	4	80
Tandil	CAMBIANDO JUNTOS	0933	5	118
Tandil	CELESTE Y BLANCA U	0933	5	0
Tandil	CAMBIANDO JUNTOS	0933	6	114
Tandil	CELESTE Y BLANCA U	0933	6	68
Tandil	CAMBIANDO JUNTOS	0933	7	111
Tandil	CELESTE Y BLANCA U	0933	7	61
Tandil	CAMBIANDO JUNTOS	0933	8	98
Tandil	CELESTE Y BLANCA U	0933	8	84
Tandil	CAMBIANDO JUNTOS	0933	9	110
Tandil	CELESTE Y BLANCA U	0933	9	76
Tandil	CAMBIANDO JUNTOS	0933	10	105
Tandil	CELESTE Y BLANCA U	0933	10	65
Tandil	CAMBIANDO JUNTOS	0933	11	108
Tandil	CELESTE Y BLANCA U	0933	11	67
Tandil	CAMBIANDO JUNTOS	0933	12	126
Tandil	CELESTE Y BLANCA U	0933	12	81
Tandil	CAMBIANDO JUNTOS	0933	13	121
Tandil	CELESTE Y BLANCA U	0933	13	75
Tandil	CAMBIANDO JUNTOS	0933	14	114
Tandil	CELESTE Y BLANCA U	0933	14	59
Tandil	CAMBIANDO JUNTOS	0933	15	130
Tandil	CELESTE Y BLANCA U	0933	15	46
Tandil	CAMBIANDO JUNTOS	0933	16	98
Tandil	CELESTE Y BLANCA U	0933	16	82
Tandil	CAMBIANDO JUNTOS	0933	17	113
Tandil	CELESTE Y BLANCA U	0933	17	61
Tandil	CAMBIANDO JUNTOS	0933	18	88
Tandil	CELESTE Y BLANCA U	0933	18	63
Tandil	CAMBIANDO JUNTOS	0933	19	124
Tandil	CELESTE Y BLANCA U	0933	19	77
Tandil	CAMBIANDO JUNTOS	0933	20	131
Tandil	CELESTE Y BLANCA U	0933	20	68
Tandil	CAMBIANDO JUNTOS	0933	21	117
Tandil	CELESTE Y BLANCA U	0933	21	73
Tandil	CAMBIANDO JUNTOS	0933	22	108
Tandil	CELESTE Y BLANCA U	0933	22	58
Tandil	CAMBIANDO JUNTOS	0933	23	97
Tandil	CELESTE Y BLANCA U	0933	23	71
Tandil	CAMBIANDO JUNTOS	0933	24	127
Tandil	CELESTE Y BLANCA U	0933	24	65
Tandil	CAMBIANDO JUNTOS	0933	25	81
Tandil	CELESTE Y BLANCA U	0933	25	87
Tandil	CAMBIANDO JUNTOS	0933	26	122
Tandil	CELESTE Y BLANCA U	0933	26	59
Tandil	CAMBIANDO JUNTOS	0933	27	97
Tandil	CELESTE Y BLANCA U	0933	27	85
Tandil	CAMBIANDO JUNTOS	0933	28	115
Tandil	CELESTE Y BLANCA U	0933	28	45
Tandil	CAMBIANDO JUNTOS	0933	29	113
Tandil	CELESTE Y BLANCA U	0933	29	48
Tandil	CAMBIANDO JUNTOS	0933	30	120
Tandil	CELESTE Y BLANCA U	0933	30	50
Tandil	CAMBIANDO JUNTOS	0933	31	125
Tandil	CELESTE Y BLANCA U	0933	31	43
Tandil	CAMBIANDO JUNTOS	0933	32	108
Tandil	CELESTE Y BLANCA U	0933	32	0
Tandil	CAMBIANDO JUNTOS	0933	33	136
Tandil	CELESTE Y BLANCA U	0933	33	53
Tandil	CAMBIANDO JUNTOS	0933	34	148
Tandil	CELESTE Y BLANCA U	0933	34	57
Tandil	CAMBIANDO JUNTOS	0933	35	135
Tandil	CELESTE Y BLANCA U	0933	35	56
Tandil	CAMBIANDO JUNTOS	0933	36	125
Tandil	CELESTE Y BLANCA U	0933	36	44
Tandil	CAMBIANDO JUNTOS	0933	37	113
Tandil	CELESTE Y BLANCA U	0933	37	56
Tandil	CAMBIANDO JUNTOS	0933	38	120
Tandil	CELESTE Y BLANCA U	0933	38	45
Tandil	CAMBIANDO JUNTOS	0933	39	129
Tandil	CELESTE Y BLANCA U	0933	39	65
Tandil	CAMBIANDO JUNTOS	0933	40	113
Tandil	CELESTE Y BLANCA U	0933	40	73
Tandil	CAMBIANDO JUNTOS	0933	41	99
Tandil	CELESTE Y BLANCA U	0933	41	92
Tandil	CAMBIANDO JUNTOS	0933	42	108
Tandil	CELESTE Y BLANCA U	0933	42	67
Tandil	CAMBIANDO JUNTOS	0933	43	0
Tandil	CELESTE Y BLANCA U	0933	43	0
Tandil	CAMBIANDO JUNTOS	0933	44	112
Tandil	CELESTE Y BLANCA U	0933	44	78
Tandil	CAMBIANDO JUNTOS	0933	45	84
Tandil	CELESTE Y BLANCA U	0933	45	76
Tandil	CAMBIANDO JUNTOS	0933	46	132
Tandil	CELESTE Y BLANCA U	0933	46	77
Tandil	CAMBIANDO JUNTOS	0933	47	121
Tandil	CELESTE Y BLANCA U	0933	47	77
Tandil	CAMBIANDO JUNTOS	0933	48	114
Tandil	CELESTE Y BLANCA U	0933	48	76
Tandil	CAMBIANDO JUNTOS	0933	49	127
Tandil	CELESTE Y BLANCA U	0933	49	52
Tandil	CAMBIANDO JUNTOS	0933	50	116
Tandil	CELESTE Y BLANCA U	0933	50	66
Tandil	CAMBIANDO JUNTOS	0933	51	93
Tandil	CELESTE Y BLANCA U	0933	51	88
Tandil	CAMBIANDO JUNTOS	0933	52	124
Tandil	CELESTE Y BLANCA U	0933	52	79
Tandil	CAMBIANDO JUNTOS	0933	53	131
Tandil	CELESTE Y BLANCA U	0933	53	73
Tandil	CAMBIANDO JUNTOS	0933	54	101
Tandil	CELESTE Y BLANCA U	0933	54	91
Tandil	CAMBIANDO JUNTOS	0933	55	87
Tandil	CELESTE Y BLANCA U	0933	55	73
Tandil	CAMBIANDO JUNTOS	0933	56	107
Tandil	CELESTE Y BLANCA U	0933	56	83
Tandil	CAMBIANDO JUNTOS	0933	57	120
Tandil	CELESTE Y BLANCA U	0933	57	61
Tandil	CAMBIANDO JUNTOS	0933	58	92
Tandil	CELESTE Y BLANCA U	0933	58	76
Tandil	CAMBIANDO JUNTOS	0933	59	117
Tandil	CELESTE Y BLANCA U	0933	59	101
Tandil	CAMBIANDO JUNTOS	0933	60	127
Tandil	CELESTE Y BLANCA U	0933	60	67
Tandil	CAMBIANDO JUNTOS	0933	61	115
Tandil	CELESTE Y BLANCA U	0933	61	79
Tandil	CAMBIANDO JUNTOS	0933	62	114
Tandil	CELESTE Y BLANCA U	0933	62	76
Tandil	CAMBIANDO JUNTOS	0933	63	123
Tandil	CELESTE Y BLANCA U	0933	63	71
Tandil	CAMBIANDO JUNTOS	0933	64	145
Tandil	CELESTE Y BLANCA U	0933	64	48
Tandil	CAMBIANDO JUNTOS	0933	65	116
Tandil	CELESTE Y BLANCA U	0933	65	64
Tandil	CAMBIANDO JUNTOS	0933	66	110
Tandil	CELESTE Y BLANCA U	0933	66	69
Tandil	CAMBIANDO JUNTOS	0933	67	108
Tandil	CELESTE Y BLANCA U	0933	67	71
Tandil	CAMBIANDO JUNTOS	0933	68	85
Tandil	CELESTE Y BLANCA U	0933	68	89
Tandil	CAMBIANDO JUNTOS	0933	69	104
Tandil	CELESTE Y BLANCA U	0933	69	76
Tandil	CAMBIANDO JUNTOS	0933	70	114
Tandil	CELESTE Y BLANCA U	0933	70	76
Tandil	CAMBIANDO JUNTOS	0933	71	138
Tandil	CELESTE Y BLANCA U	0933	71	51
Tandil	CAMBIANDO JUNTOS	0933	72	100
Tandil	CELESTE Y BLANCA U	0933	72	62
Tandil	CAMBIANDO JUNTOS	0933	73	92
Tandil	CELESTE Y BLANCA U	0933	73	77
Tandil	CAMBIANDO JUNTOS	0933	74	125
Tandil	CELESTE Y BLANCA U	0933	74	69
Tandil	CAMBIANDO JUNTOS	0933	75	129
Tandil	CELESTE Y BLANCA U	0933	75	58
Tandil	CAMBIANDO JUNTOS	0933	76	117
Tandil	CELESTE Y BLANCA U	0933	76	57
Tandil	CAMBIANDO JUNTOS	0933	77	120
Tandil	CELESTE Y BLANCA U	0933	77	63
Tandil	CAMBIANDO JUNTOS	0933	78	0
Tandil	CELESTE Y BLANCA U	0933	78	0
Tandil	CAMBIANDO JUNTOS	0933	79	127
Tandil	CELESTE Y BLANCA U	0933	79	61
Tandil	CAMBIANDO JUNTOS	0933	80	171
Tandil	CELESTE Y BLANCA U	0933	80	52
Tandil	CAMBIANDO JUNTOS	0933	81	120
Tandil	CELESTE Y BLANCA U	0933	81	66
Tandil	CAMBIANDO JUNTOS	0933	82	103
Tandil	CELESTE Y BLANCA U	0933	82	67
Tandil	CAMBIANDO JUNTOS	0933	83	100
Tandil	CELESTE Y BLANCA U	0933	83	62
Tandil	CAMBIANDO JUNTOS	0933	84	123
Tandil	CELESTE Y BLANCA U	0933	84	57
Tandil	CAMBIANDO JUNTOS	0933	85	113
Tandil	CELESTE Y BLANCA U	0933	85	59
Tandil	CAMBIANDO JUNTOS	0933	86	121
Tandil	CELESTE Y BLANCA U	0933	86	72
Tandil	CAMBIANDO JUNTOS	0933	87	118
Tandil	CELESTE Y BLANCA U	0933	87	71
Tandil	CAMBIANDO JUNTOS	0933	88	114
Tandil	CELESTE Y BLANCA U	0933	88	79
Tandil	CAMBIANDO JUNTOS	0933	89	130
Tandil	CELESTE Y BLANCA U	0933	89	53
Tandil	CAMBIANDO JUNTOS	0933	90	160
Tandil	CELESTE Y BLANCA U	0933	90	47
Tandil	CAMBIANDO JUNTOS	0933	91	129
Tandil	CELESTE Y BLANCA U	0933	91	36
Tandil	CAMBIANDO JUNTOS	0933	92	96
Tandil	CELESTE Y BLANCA U	0933	92	84
Tandil	CAMBIANDO JUNTOS	0933	93	116
Tandil	CELESTE Y BLANCA U	0933	93	56
Tandil	CAMBIANDO JUNTOS	0933	94	131
Tandil	CELESTE Y BLANCA U	0933	94	48
Tandil	CAMBIANDO JUNTOS	0933	95	99
Tandil	CELESTE Y BLANCA U	0933	95	79
Tandil	CAMBIANDO JUNTOS	0933	96	0
Tandil	CELESTE Y BLANCA U	0933	96	0
Tandil	CAMBIANDO JUNTOS	0933	97	128
Tandil	CELESTE Y BLANCA U	0933	97	65
Tandil	CAMBIANDO JUNTOS	0933	98	123
Tandil	CELESTE Y BLANCA U	0933	98	58
Tandil	CAMBIANDO JUNTOS	0933	99	109
Tandil	CELESTE Y BLANCA U	0933	99	82
Tandil	CAMBIANDO JUNTOS	0933	100	119
Tandil	CELESTE Y BLANCA U	0933	100	78
Tandil	CAMBIANDO JUNTOS	0933	101	133
Tandil	CELESTE Y BLANCA U	0933	101	64
Tandil	CAMBIANDO JUNTOS	0933	102	109
Tandil	CELESTE Y BLANCA U	0933	102	83
Tandil	CAMBIANDO JUNTOS	0933	103	112
Tandil	CELESTE Y BLANCA U	0933	103	93
Tandil	CAMBIANDO JUNTOS	0933	104	128
Tandil	CELESTE Y BLANCA U	0933	104	45
Tandil	CAMBIANDO JUNTOS	0933	105	104
Tandil	CELESTE Y BLANCA U	0933	105	105
Tandil	CAMBIANDO JUNTOS	0933	106	152
Tandil	CELESTE Y BLANCA U	0933	106	66
Tandil	CAMBIANDO JUNTOS	0933	107	123
Tandil	CELESTE Y BLANCA U	0933	107	74
Tandil	CAMBIANDO JUNTOS	0933	108	103
Tandil	CELESTE Y BLANCA U	0933	108	75
Tandil	CAMBIANDO JUNTOS	0933	109	102
Tandil	CELESTE Y BLANCA U	0933	109	86
Tandil	CAMBIANDO JUNTOS	0933	110	96
Tandil	CELESTE Y BLANCA U	0933	110	75
Tandil	CAMBIANDO JUNTOS	0933	111	121
Tandil	CELESTE Y BLANCA U	0933	111	68
Tandil	CAMBIANDO JUNTOS	0933	112	123
Tandil	CELESTE Y BLANCA U	0933	112	57
Tandil	CAMBIANDO JUNTOS	0933	113	121
Tandil	CELESTE Y BLANCA U	0933	113	59
Tandil	CAMBIANDO JUNTOS	0933	114	100
Tandil	CELESTE Y BLANCA U	0933	114	60
Tandil	CAMBIANDO JUNTOS	0933	115	125
Tandil	CELESTE Y BLANCA U	0933	115	63
Tandil	CAMBIANDO JUNTOS	0933	116	122
Tandil	CELESTE Y BLANCA U	0933	116	68
Tandil	CAMBIANDO JUNTOS	0933	117	117
Tandil	CELESTE Y BLANCA U	0933	117	66
Tandil	CAMBIANDO JUNTOS	0933	118	136
Tandil	CELESTE Y BLANCA U	0933	118	65
Tandil	CAMBIANDO JUNTOS	0933	119	139
Tandil	CELESTE Y BLANCA U	0933	119	56
Tandil	CAMBIANDO JUNTOS	0933	120	119
Tandil	CELESTE Y BLANCA U	0933	120	63
Tandil	CAMBIANDO JUNTOS	0933	121	103
Tandil	CELESTE Y BLANCA U	0933	121	83
Tandil	CAMBIANDO JUNTOS	0933	122	128
Tandil	CELESTE Y BLANCA U	0933	122	61
Tandil	CAMBIANDO JUNTOS	0933	123	118
Tandil	CELESTE Y BLANCA U	0933	123	62
Tandil	CAMBIANDO JUNTOS	0933	124	90
Tandil	CELESTE Y BLANCA U	0933	124	83
Tandil	CAMBIANDO JUNTOS	0933	125	109
Tandil	CELESTE Y BLANCA U	0933	125	68
Tandil	CAMBIANDO JUNTOS	0933	126	101
Tandil	CELESTE Y BLANCA U	0933	126	56
