Año	Camara	Categoria	Cuestion provincial	Dimension	Duracion de sesion	Fecha	Jefe de Gabinete	Jefe de bloque	Legislador Oficialista/opositor	Legislador/a	Número de registros	Partido del legislador	Pregunta N º	Pregunta respondida/no respondida	Provincia del legislador	Sesion	Tema pregunta
2017	Senadores	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Negre de Alonso, Liliana Teresita	1	Alianza Compromiso Federal	42	Si	San Luis	80	Deuda en provincias
2017	Senadores	Administracion Judicial y Derechos Humanos	Si	Administracion Judicial, Defensa y Seguridad	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Negre de Alonso, Liliana Teresita	1	Alianza Compromiso Federal	43	Si	San Luis	80	Administracion judicial
2017	Senadores	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Negre de Alonso, Liliana Teresita	1	Alianza Compromiso Federal	44	Si	San Luis	80	Federalismo fiscal
2017	Senadores	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Negre de Alonso, Liliana Teresita	1	Alianza Compromiso Federal	45	Si	San Luis	80	PAMI
2017	Senadores	Politicas Sociales	No	Desarrollo Social y Cultural	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Negre de Alonso, Liliana Teresita	1	Alianza Compromiso Federal	46	Si	San Luis	80	ANSES
2017	Senadores	Politicas Sociales	No	Desarrollo Social y Cultural	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Negre de Alonso, Liliana Teresita	1	Alianza Compromiso Federal	47	Si	San Luis	80	Proteccion social
2017	Senadores	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Pereyra, Guillermo Juan	1	Movimiento Popular Neuquino	48	Si	Neuquen	80	Salud
2017	Senadores	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Pereyra, Guillermo Juan	1	Movimiento Popular Neuquino	49	Si	Neuquen	80	PAMI
2017	Senadores	Energia y Mineria	No	Desarrollo Economico	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Romero, Juan Carlos	1	Frente Popular Salteño	50	Si	Salta	80	Energia
2017	Senadores	Economia y Finanzas	No	Desarrollo Economico	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Romero, Juan Carlos	1	Frente Popular Salteño	51	Si	Salta	80	Economias regionales
2017	Senadores	Economia y Finanzas	No	Desarrollo Economico	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Fiore Viñuales, Maria Cristina del Valle	1	FPV	52	No	Salta	80	Deuda
2017	Senadores	Defensa y Seguridad	Si	Administracion Judicial, Defensa y Seguridad	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Fiore Viñuales, Maria Cristina del Valle	1	FPV	53	No	Salta	80	Defensa
2017	Senadores	Economia y Finanzas	No	Desarrollo Economico	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Solanas, Fernando Ezequiel	1	Alianza Unen	54	Si	Ciudad Autonoma de Buenos Aires	80	Deuda
2017	Senadores	Energia y Mineria	No	Desarrollo Economico	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Solanas, Fernando Ezequiel	1	Alianza Unen	55	Si	Ciudad Autonoma de Buenos Aires	80	Mineria
2017	Senadores	Energia y Mineria	No	Desarrollo Economico	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Solanas, Fernando Ezequiel	1	Alianza Unen	56	Si	Ciudad Autonoma de Buenos Aires	80	Energia
2017	Senadores	Comunicaciones	No	Desarrollo Social y Cultural	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Linares, Jaime	1	Frente Amplio Progresista	57	Si	Buenos Aires	80	Telecomunicaciones
2017	Senadores	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Linares, Jaime	1	Frente Amplio Progresista	58	Si	Buenos Aires	80	Transporte ferroviario
2017	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Linares, Jaime	1	Frente Amplio Progresista	59	Si	Buenos Aires	80	Transporte ferroviario
2017	Senadores	Agroindustria	Si	Desarrollo Economico	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Linares, Jaime	1	Frente Amplio Progresista	60	Si	Buenos Aires	80	Sector agropecuario
2017	Senadores	Politicas Sociales	Si	Desarrollo Social y Cultural	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	61	Si	Rio Negro	80	ANSES
2017	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	62	Si	Rio Negro	80	Transporte ferroviario
2017	Senadores	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	63	Si	Rio Negro	80	Coparticipacion
2017	Senadores	Energia y Mineria	Si	Desarrollo Economico	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	64	Si	Rio Negro	80	Energia
2017	Senadores	Energia y Mineria	Si	Desarrollo Economico	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	65	Si	Rio Negro	80	Centrales de energia
2017	Senadores	Inversion y Produccion	Si	Desarrollo Economico	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Boyadjian, Miriam Ruth	1	Movimiento Popular Fueguino	66	Si	Tierra del Fuego	80	Industria
2017	Senadores	Inversion y Produccion	Si	Desarrollo Economico	259	Wed Jun 28 00:00:00 ART 2017	Marcos Peña		Opositor	Luenzo, Alfredo	1	Chubut Somos Todos	67	Si	Chubut	80	Industria
2017	Diputados	Habitat y Vivienda	Si	Infraestructura, Vivienda y Transporte	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Oficialista	Carrizo, Maria Soledad	1	UCR	1	Si	Cordoba	81	Viviendas
2017	Diputados	Habitat y Vivienda	Si	Infraestructura, Vivienda y Transporte	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Oficialista	Carrizo, Maria Soledad	1	UCR	2	Si	Cordoba	81	Viviendas
2017	Diputados	Energia y Mineria	Si	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Oficialista	Carrizo, Maria Soledad	1	UCR	3	Si	Cordoba	81	Presupuesto e inversion en energia y mineria
2017	Diputados	Agroindustria	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Oficialista	Pretto, Pedro Javier	1	PRO	4	Si	Cordoba	81	Sector agropecuario
2017	Diputados	Inversion y Produccion	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Oficialista	Pretto, Pedro Javier	1	PRO	5	Si	Cordoba	81	Produccion
2017	Diputados	Politica Exterior	Si	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Oficialista	Copes, Ana Isabel	1	Partido Democrata Progresista	6	Si	Santa Fe	81	Diplomacia
2017	Diputados	Inversion y Produccion	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Oficialista	Copes, Ana Isabel	1	Partido Democrata Progresista	7	Si	Santa Fe	81	Produccion
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Oficialista	Schmidt Liermann, Cornelia	1	PRO	8	Si	Ciudad Autonoma de Buenos Aires	81	Seguridad
2017	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Oficialista	Amadeo, Eduardo Pablo	1		9	Si	Buenos Aires	81	Relacion PE-PL
2017	Diputados	Politica Exterior	No	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Oficialista	Besada, Alicia Irma	1		10	Si	Ciudad Autonoma de Buenos Aires	81	Relaciones exteriores
2017	Diputados	Trabajo y Empleo	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Recalde, Hector	1	FPV	11	Si	Buenos Aires	81	Empleo
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Recalde, Hector	1		12	Si	Buenos Aires	81	Seguridad
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Igon, Santiago Nicolas	1		13	Si	Chubut	81	Seguridad
2017	Diputados	Administracion Judicial y Derechos Humanos	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Igon, Santiago Nicolas	1		14	Si	Chubut	81	Administracion judicial
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Igon, Santiago Nicolas	1		15	Si	Chubut	81	Seguridad
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Igon, Santiago Nicolas	1		16	Si	Chubut	81	Seguridad
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Igon, Santiago Nicolas	1		17	Si	Chubut	81	Seguridad
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Martinez, Norman Dario	1		18	Si	Neuquen	81	Seguridad
2017	Diputados	Inversion y Produccion	Si	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Martinez, Norman Dario	1		19	Si	Neuquen	81	Inversiones
2017	Diputados	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Martinez, Norman Dario	1		20	Si	Neuquen	81	Transporte ferroviario
2017	Diputados	Agroindustria	Si	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Martinez, Norman Dario	1		21	Si	Neuquen	81	Sector agropecuario
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Tailhade, Luis Rodolfo	1		22	Si	Buenos Aires	81	Seguridad
2017	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Tailhade, Luis Rodolfo	1		23	Si	Buenos Aires	81	Etica publica
2017	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Volnovich, Luana	1		24	Si	Buenos Aires	81	Sistema previsional
2017	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Estevez, Gabriela Beatriz	1		25	Si	Cordoba	81	Presupuesto e inversion en educacion y cultura
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Estevez, Gabriela Beatriz	1		26	Si	Cordoba	81	Seguridad
2017	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Diaz Roig, Juan Carlos	1		27	Si	Formosa	81	Sistema previsional
2017	Diputados	Ciencia, Investigacion y Desarrollo Tecnologico	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Diaz Roig, Juan Carlos	1		28	Si	Formosa	81	Ciencia e investigacion
2017	Diputados	Politica Exterior	No	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Diaz Roig, Juan Carlos	1		29	Si	Formosa	81	Malvinas
2017	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Diaz Roig, Juan Carlos	1		30	Si	Formosa	81	Fiscalizacion
2017	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Ciampini, Jose Alberto	1		31	Si	Neuquen	81	Salud
2017	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Ciampini, Jose Alberto	1		32	Si	Neuquen	81	Pobreza y desigualdad
2017	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Ciampini, Jose Alberto	1		33	Si	Neuquen	81	Administracion publica
2017	Diputados	Infraestructura	Si	Infraestructura, Vivienda y Transporte	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Ciampini, Jose Alberto	1		34	Si	Neuquen	81	Obras publicas
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Ciampini, Jose Alberto	1		35	Si	Neuquen	81	Seguridad
2017	Diputados	Economia y Finanzas	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Llanos Massa, Ana Maria	1		36	Si	Chubut	81	Economias regionales
2017	Diputados	Economia y Finanzas	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Llanos Massa, Ana Maria	1		37	Si	Chubut	81	Economias regionales
2017	Diputados	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Llanos Massa, Ana Maria	1		38	Si	Chubut	81	Salud
2017	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Llanos Massa, Ana Maria	1		39	Si	Chubut	81	Cultura y diversidad
2017	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Solanas, Julio Rodolfo	1		40	Si	Entre Rios	81	Coparticipacion
2017	Diputados	Empresas Publicas	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Solanas, Julio Rodolfo	1		41	Si	Entre Rios	81	Correo Argentino
2017	Diputados	Economia y Finanzas	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Solanas, Julio Rodolfo	1		42	Si	Entre Rios	81	Economias regionales
2017	Diputados	Educacion y Cultura	Si	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Solanas, Julio Rodolfo	1		43	Si	Entre Rios	81	Educacion
2017	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Solanas, Julio Rodolfo	1		44	No	Entre Rios	81	Sistema previsional
2017	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Pedrini, Juan Manuel	1		45	Si	Chaco	81	Relacion PE-PL
2017	Diputados	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Pedrini, Juan Manuel	1		46	Si	Chaco	81	Transporte ferroviario
2017	Diputados	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Pedrini, Juan Manuel	1		47	Si	Chaco	81	Transporte ferroviario
2017	Diputados	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Pedrini, Juan Manuel	1		48	Si	Chaco	81	Transporte ferroviario
2017	Diputados	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Pedrini, Juan Manuel	1		49	Si	Chaco	81	Transporte ferroviario
2017	Diputados	Empresas Publicas	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Santillan, Walter Marcelo	1		50	Si	Tucuman	81	Correo Argentino
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Santillan, Walter Marcelo	1		51	Si	Tucuman	81	Seguridad
2017	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Huss, Juan Manuel	1		52	Si	Entre Rios	81	Educacion
2017	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Huss, Juan Manuel	1		53	Si	Entre Rios	81	Cultura y diversidad
2017	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Huss, Juan Manuel	1		54	Si	Entre Rios	81	Educacion
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Huss, Juan Manuel	1		55	Si	Entre Rios	81	Seguridad
2017	Diputados	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Perez, Martin Alejandro	1		56	Si	Tierra del Fuego	81	Federalismo fiscal
2017	Diputados	Economia y Finanzas	Si	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Britez, Maria Cristina	1		57	Si	Misiones	81	Economias regionales
2017	Diputados	Inversion y Produccion	Si	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Britez, Maria Cristina	1		58	Si	Misiones	81	Pymes
2017	Diputados		Si		401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Gallardo, Miriam Graciela	1		59	Si	Tucuman	81	Cuando vienen funcionarios a inaugurar la pista del aeropuerto?
2017	Diputados	Infraestructura	Si	Infraestructura, Vivienda y Transporte	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Gallardo, Miriam Graciela	1		60	Si	Tucuman	81	Obras publicas
2017	Diputados	Administracion Judicial y Derechos Humanos	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Gallardo, Miriam Graciela	1		61	Si	Tucuman	81	Administracion judicial
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Gallardo, Miriam Graciela	1		62	Si	Tucuman	81	Seguridad
2017	Diputados	Politicas Sociales	Si	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Ruiz Aragon, Jose Arnaldo	1		63	No	Corrientes	81	ANSES
2017	Diputados	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Ruiz Aragon, Jose Arnaldo	1		64	Si	Corrientes	81	Sistema vial
2017	Diputados	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Ruiz Aragon, Jose Arnaldo	1		65	No	Corrientes	81	Salud
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Ruiz Aragon, Jose Arnaldo	1		66	Si	Corrientes	81	Seguridad
2017	Diputados	Politica Exterior	Si	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Frana, Silvina Patricia	1		67	Si	Santa Fe	81	Relaciones exteriores
2017	Diputados	Comercio y Turismo	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Frana, Silvina Patricia	1		68	Si	Santa Fe	81	Exportaciones
2017	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Gervasoni, Lautaro	1		69	No	Entre Rios	81	Salud
2017	Diputados	Politica Exterior	Si	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Gervasoni, Lautaro	1		70	Si	Entre Rios	81	Relaciones exteriores
2017	Diputados	Economia y Finanzas	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Gervasoni, Lautaro	1		71	Si	Entre Rios	81	Economias regionales
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Gervasoni, Lautaro	1		72	Si	Entre Rios	81	Seguridad
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Martinez, Oscar Anselmo	1		73	Si	Tierra del Fuego	81	Seguridad
2017	Diputados	Ciencia, Investigacion y Desarrollo Tecnologico	No	Desarrollo Economico	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Castro, Sandra Daniela	1		74	Si	San Juan	81	Centros de investigacion y desarrollo tecnologico
2017	Diputados	Comunicaciones	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Castro, Sandra Daniela	1		75	Si	San Juan	81	ARSAT
2017	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Castro, Sandra Daniela	1		76	Si	San Juan	81	Educacion
2017	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Gaillard, Ana Carolina	1		77	Si	Entre Rios	81	Coparticipacion
2017	Diputados	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Gaillard, Ana Carolina	1		78	Si	Entre Rios	81	Sistema vial
2017	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Gaillard, Ana Carolina	1		79	Si	Entre Rios	81	Salud
2017	Diputados	Defensa y Seguridad	Si	Administracion Judicial, Defensa y Seguridad	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Soraire, Mirta Alicia	1		80	Si	Tucuman	81	Defensa
2017	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Soraire, Mirta Alicia	1		81	Si	Tucuman	81	Pobreza y desigualdad
2017	Diputados	Infraestructura	Si	Infraestructura, Vivienda y Transporte	401	Wed Aug 30 00:00:00 ART 2017	Marcos Peña		Opositor	Basterra, Luis Eugenio	1		82	Si	Formosa	81	Obras publicas
